,Date,Volume,Adj Close,Label,DJIA_news_sentiment,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25
819,2013-04-03,127140000,14550.349609,0,-0.12988203613230986,0.0,-0.018827478311543525,0.48022492822395,0.0,0.2989911539864988,-0.5687750183769197,-0.4224775432274029,0.0,0.0,-0.13175963946882427,-0.029194571408564813,-0.1923095070515551,-0.23408378658656023,0.0,-0.5206459308115464,-0.24358558231232363,0.0,-0.3685666134716733,0.200187858527247,0.0346341854558485,-0.37515055386897045,-0.6290424965562854,0.09646684854428561,0.0,-0.6231371565934066
818,2013-04-04,104790000,14606.110352000002,1,-0.14560827607079463,-0.569851791994723,-0.31651307242431165,0.0,-0.2659209218286522,0.0,-0.3436723464735271,0.1253001610178345,0.0,-0.09591610227520274,0.0,-0.5307296543435014,0.0684146702244116,0.19578339926306132,0.0,-0.44946123494513146,-0.05339669664926113,-0.4936284501147408,-0.2556911354736868,-0.2637451816385369,0.0,-0.2418412905788804,-0.0687752277612434,0.46691331523247287,0.0,-0.5474753410062477
817,2013-04-05,131250000,14565.25,0,-0.0975356677956314,0.28454611449608286,-0.4379406575646575,0.0,0.0,0.0,-0.5136792857142857,0.018977729226500678,-0.2518632208461828,-0.0389561206049212,0.5173619473703319,-0.1607020885880424,0.0,-0.32336340297383775,-0.3999861868656521,0.0,-0.4555617886624245,-0.40094572424738684,0.0,0.26409827189718493,0.18842396588013435,-0.2456221305098367,-0.25448903268701073,0.0,-0.2286900844967817,0.0
816,2013-04-08,106680000,14613.480469,1,-0.12539255866744461,-0.4108737557380221,0.37866682941708685,-0.4729515124180263,-0.3376054588744589,0.0,0.0,0.0,-0.23396517211317938,0.0743158105435966,-0.5120567760337489,-0.6151132934590905,0.2666090144261197,0.0,-0.15528277077890573,-0.6187045547161172,0.0,0.2985354451345756,0.33301889519903516,-0.07387530310872702,-0.582985640843841,-0.4192817683349259,0.0,-0.30893657256175067,0.25567261757426407,0.0
815,2013-04-09,128580000,14673.459961000002,1,-0.1417997570313546,0.0,-0.4601231285086242,-0.2607248827259698,0.38160893827840836,-0.6448030944816376,-0.5067729965467637,-0.658841509534544,-0.22846239973124027,-0.3066249381779653,-0.23239173750169587,-0.1789181363708663,0.0,0.0,0.0,-0.31024584355080637,0.0,0.17234673672704112,0.0,0.4008963961618093,-0.5105738892867733,-0.20136344053423766,0.0,0.0,0.0,0.0
814,2013-04-10,120520000,14802.240234,1,-0.05403238477663907,-0.18984602876745094,-0.22757979184346114,-0.516842746396077,0.0,0.28609859053815917,0.0,0.2762821954776303,-0.5188183915770609,0.0,-0.7441977830215947,0.0,-0.2772121221909146,-0.35200165340711576,0.5707232560539047,-0.44345303382192847,-0.24062323610053,-0.09062513129271751,0.45183043193421263,0.3656192853218641,-0.3397852436594203,0.26014641575557257,0.0,0.20889315975850434,0.3582568138927045,-0.18767460607025827
813,2013-04-11,144570000,14865.139647999998,1,-0.0985754504350458,0.2022699840501126,0.0,0.0,-0.560315372044609,0.3190310206653226,-0.3337052821516107,-0.023960989644547615,0.0,-0.4637348262663262,-0.18595234988566917,-0.5252332392697352,-0.45118339557294057,-0.4198605428743961,0.0,0.3901987227818478,0.2887202478719951,-0.4642266847826087,0.42949588125394245,0.35407288519180097,-0.2609939144223435,0.0,-0.11061687884286639,0.0,-0.15321566424065067,-0.4951758626928626
812,2013-04-12,119570000,14865.05957,0,-0.04274401446208839,0.18774132645011993,0.0,0.0325686245075635,0.6539391839734598,0.14440191073781292,-0.5469229277877294,-0.3927816663725767,-0.6611471774193549,0.0,0.29321667836468673,0.0,-0.2870593305219021,0.0,0.0,0.31234459983766233,0.0,-0.5730665473345058,-0.24908134450710104,0.0,0.0,0.3242275481466375,0.0,0.10926295661584792,0.0,-0.4162441962428304
811,2013-04-15,161680000,14599.200195,0,-0.1023887464130006,0.3190679702615349,0.16735650338380226,-0.14062013363448145,-0.33300283464342684,-0.42347706521212086,0.0,-0.16576092971041057,0.0,0.0,-0.5670281721524165,0.0,-0.09957847239180573,-0.4556399893803098,-0.3509367719744024,-0.15350326556526786,-0.5323092163731254,-0.35612956878554236,0.24192597107492866,-0.3162831133206438,0.0,-0.08300991530208922,-0.24052331421349935,0.5770851146631244,0.0,0.3526485429511373
810,2013-04-16,126320000,14756.780272999998,1,-0.1647941623730376,-0.15862052710582525,-0.27857575603187623,0.0,-0.4886477623842271,-0.29459106742075414,-0.48288753010003427,0.47752527869330935,-0.5052067237233853,0.0,0.0,0.0,-0.3804420641312711,0.13645496962226117,-0.28833275852212925,0.15083919251204428,0.0,-0.013491380832489843,-0.45829632094225914,-0.585051547737605,0.0,0.0,-0.3601611882274642,0.0,-0.4478843964114165,-0.14248447658281801
809,2013-04-17,168010000,14618.589844,0,-0.1561075289860218,0.0,0.05749700424776513,0.329179236453202,0.0,0.09734254022949676,-0.17862403917218045,-0.4916966183529114,-0.4713546152198244,-0.3449459557685672,-0.4729806793408021,-0.3141516022638759,-0.4165369091464091,-0.537692145206243,-0.4080936265332896,0.0,0.0,0.0,-0.5676459783798575,0.0,-0.5605670631374128,0.3612864640661329,0.4264191887151115,0.0,-0.41012342584087996,0.0
808,2013-04-18,158050000,14537.139647999998,0,-0.17613115634760168,-0.7184215228292241,-0.46396082002208316,-0.2262988208316107,-0.6589889290602045,-0.20525491571230703,0.0,0.0,-0.6677441064323607,0.5713248306776422,-0.6648386703466287,-0.3531011679182667,-0.630449952039808,-0.6200630690464929,-0.5490835256616706,0.053057265696863525,0.34716013852048333,-0.26858002553440713,-0.22509549849526483,-0.44866569669822937,0.4499033974358974,0.4346601590564227,-0.3855515208333334,0.49857269024494033,0.0,0.3281408511396011
807,2013-04-19,207200000,14547.509766,1,-0.0577359595201812,-0.3094029975388855,0.6739857494330741,0.0,0.30659083888470146,-0.12364527224423016,-0.23371874416958188,-0.46739869189718336,-0.14990632386121755,-0.7010812678301636,-0.558788177867389,0.471443275234729,-0.6859784271533954,0.535642818163955,0.5133964597622969,0.18613960577890776,0.4158249456093388,0.0,-0.7008692364765927,0.13680144746011158,0.0,-0.7353833372061714,0.42663703539274733,-0.2865162570427345,0.0,-0.15717243043684712
806,2013-04-22,146890000,14567.169922,1,-0.1782618945850293,0.0,-0.6297318187680724,0.19503159193093725,-0.236030037025153,-0.49196847749748385,-0.4471487862283557,-0.38544229239627786,-0.5270734622290195,0.33438240547784204,0.3411850776831621,-0.5005811341988958,0.0,-0.4865540846855775,-0.08724570524379782,-0.33226286463998966,0.0,-0.2881943715793149,-0.41277999752964434,0.0,-0.07476340234078188,0.31966985049525926,-0.5721419921109805,0.0,-0.5948860440643814,0.41998818032479224
805,2013-04-23,137320000,14719.459961000002,1,-0.2191725126118044,-0.3747765306828081,-0.5865202572707754,0.15627492943744398,0.0,0.23059885962701734,0.0,-0.4844113858363859,-0.6862641916302967,0.580347323947188,-0.6851400623820625,0.0,0.0,0.0,-0.09619329805996472,-0.4046147900903444,-0.3269527293361726,-0.4637608419996351,0.0,-0.38740761707396587,-0.3398119748387171,-0.15171985175120775,0.0,-0.24891685494845295,-0.5908119171087532,-0.6192316252972174
804,2013-04-24,138020000,14676.299805,0,-0.14331194532382496,-0.20604424764922644,-0.3740498895603675,-0.6162397964530021,0.6196797626099538,0.3573326099944152,0.114576979264573,-0.09418902983851088,-0.5953821746384872,0.26637016079477144,-0.6448374730067014,0.0,-0.2246875085079283,0.0,0.0,0.020646395414929897,-0.6444748927086678,-0.27511308058396916,-0.2795949284515506,-0.2806960201558534,-0.634665360975398,-0.25093820298540187,0.16279366927309138,0.21428977201126842,0.0,-0.21757537694356283
803,2013-04-25,129600000,14700.799805,1,-0.1314985617818809,-0.6447822794405698,-0.4498767804829941,0.4255485910055122,-0.614932794461057,-0.4702210973781965,0.40835141555421783,0.28943436567741565,0.0,-0.7215961371406532,0.05513579607951614,0.0,-0.3174366528417618,-0.5943875676619361,0.25738198268870244,-0.07033921728833906,-0.43789064975130193,0.27875629252562173,0.0,-0.3983666149370625,-0.31747373946528645,0.5894605133723873,-0.554229470601238,0.0,0.0,0.0
802,2013-04-26,128910000,14712.549805,1,-0.2698711560978576,-0.4830415426620481,-0.7154375253623189,0.5635885728628256,-0.2501881824187621,0.0,-0.4591509002849002,-0.42204494123153735,-0.7336576094414508,-0.463268403409091,0.0,0.0,0.0,-0.5561858606465999,0.0,0.0,-0.6363321381390348,0.0,-0.26642935978946575,-0.3201779846856042,-0.24406928632478633,-0.3662021742424243,-0.5941912414187642,-0.4718717701048951,0.10787897352074254,-0.4359975286683258
801,2013-04-29,97060000,14818.75,1,-0.26291488942553437,-0.6156025023069204,-0.6527249650639215,0.2648122902387097,-0.3377337722120921,0.0,-0.6452460678210679,0.30428440701413384,-0.6986779918400843,-0.29133279853165645,-0.5595074350406704,-0.6244579842922776,0.03656416677192539,-0.37704676762280925,0.0,0.0,-0.37749109443929835,-0.233340450153711,-0.13056798697266905,0.0,-0.7069632802270194,-0.1316127433965617,0.0,-0.5564343577168605,-0.2397929020255107,0.0
800,2013-04-30,148250000,14839.799805,1,-0.09729450685142249,0.0,0.035427648117328896,0.0,0.0,0.2645166752162131,-0.48339533119330486,-0.48054811389385577,-0.3737170480769231,-0.3864979750388499,-0.3053082538785937,0.2857901231048902,-0.33272406967808826,0.24428789628142256,0.0,0.29774739593549093,0.0,-0.6537848469997457,-0.34452706692930446,0.0,0.16934108755923993,0.3024880979128896,-0.4630323269859431,-0.14624247609244623,0.26566702899924277,-0.32785111564522434
799,2013-05-01,112620000,14700.950195,0,-0.12444475247119965,-0.4182507086623259,0.0,-0.18667574382613536,-0.3407874083115456,-0.41358227326427605,-0.2024166849850804,0.0,0.2937981412211832,0.0,0.38892328173138707,-0.43324073419771947,-0.10695725848078501,-0.06836876338841956,0.10705382984809997,0.0,-0.24692847497675802,0.1617966478971914,-0.5784686243048348,0.0,0.0,0.1666295270175227,0.0,-0.7262943529954137,0.0,-0.5073492121020818
798,2013-05-02,91180000,14831.580078,1,-0.25909616745528435,-0.5189103697089947,0.0,-0.4612069756108668,-0.20273499548512414,-0.3242912309296741,0.0,0.0,-0.43615366796621174,0.0,-0.634655401234568,-0.5935151222498233,-0.2181676500069978,-0.6030797486267758,0.12128502334053771,-0.289184268071904,-0.33245218706452456,0.4677221627134942,-0.7131866037497125,0.05339028785854511,0.29538625295222753,-0.6282274486688281,0.0,-0.771405600504702,-0.6880166433682059,0.0
797,2013-05-03,119890000,14973.959961000002,1,-0.1685367924664108,0.3757565028978459,-0.6365828751562447,0.3811300225422726,-0.6416248029144768,0.0,-0.2725716244403744,-0.7300872617521369,-0.17214187413512413,-0.6594585934265009,0.0,0.11903270503862082,0.0,-0.16913708284310403,0.0,-0.697538679347826,-0.2321682646025472,0.2966432683481977,-0.47342625729825716,0.15782521913580247,0.09694354793756968,0.0,-0.17057684707796336,-0.1951231383183376,0.0,-0.5903137762476844
796,2013-05-06,116160000,14968.889647999998,0,-0.20436227540905427,-0.6605032896464348,-0.4903834840652634,-0.4939542495421247,0.0,-0.7420044057818675,0.19668844611965303,-0.5844659472400591,-0.6457551478382728,-0.1270533986849168,-0.26344699201098754,-0.4333421467490843,0.10279205582393987,0.3563385261661815,-0.23950674981057196,-0.41327132221462926,0.2963932349674279,0.0,0.23676418251619513,-0.46557281513323634,0.05538353371480907,-0.3640071687187579,-0.16524484285359184,-0.7319468923230183,0.0,0.46704198807825437
795,2013-05-07,117230000,15056.200195,1,-0.1895061080062173,0.0,0.1738075897751674,-0.5717789197089361,-0.6211006667079565,-0.30331604868631773,-0.5906715752688669,-0.15900749308347314,0.12254222689283657,-0.48397004028208107,-0.705640529100529,0.3941276485200623,0.2208855912402144,-0.4736077136918797,0.0,0.0,-0.03144763200474413,0.0,-0.429275600071225,0.0,0.20046830840572263,-0.5192861449978162,-0.3639831925375072,-0.25253741012074343,-0.3438610987273596,0.0
794,2013-05-08,113510000,15105.120116999999,1,-0.1385511177544182,-0.1527458827814715,-0.5436100199436568,-0.23275929285958266,0.16845628839335933,0.3202465048840049,-0.31350583610569016,0.184660927924062,0.0,0.017481793950111884,-0.4950837320083438,-0.38394635212982126,0.0,-0.4102862624775322,-0.28211609144847366,-0.40304520833333335,0.0,-0.04242137706080822,-0.46503113710302335,-0.20206563197446106,0.0,0.0,0.2603246970581189,-0.5419650004877369,0.2751845448216501,-0.22155087617782743
793,2013-05-09,97810000,15082.620116999999,0,-0.22027522229646124,0.0,-0.26721550632814584,-0.2787983697510219,0.0,-0.20558322256728775,0.0,0.0,-0.15981214078135364,0.2334006513425725,-0.055716692409442416,0.28694434408583236,-0.40302948072167716,-0.5997392587622041,-0.31840629397608566,-0.6037536405233016,-0.7025042880879521,0.3533054367593243,-0.641963826923077,-0.46947328982639325,-0.29695510223230875,-0.41891654902015824,-0.39138669883196514,0.0,0.0,-0.5672766288568852
792,2013-05-10,98980000,15118.490234,1,-0.11915502237845979,-0.3231210449538385,-0.14407197219453924,-0.40486015601246583,-0.5146349405214351,-0.20910497939258807,-0.6118178668865353,-0.26127611585944926,0.01690914273207723,0.27729163600891865,-0.6992982338556505,0.0,-0.5202421089028725,-0.2934201680756844,0.05466834373838723,0.05446069225460529,0.5245378094806763,-0.2217584486166008,-0.11131318696581198,0.0,-0.3035222312872313,0.24668629932989716,0.27921804878364387,0.0,0.18579392173500148,0.0
791,2013-05-13,94280000,15091.679688,0,-0.26856078153587326,-0.48478978845731563,-0.6362670181941754,-0.46639338814681486,-0.6280031712072146,-0.3692070926053987,-0.3048846342782737,0.0,0.0,0.0,-0.6837089392540834,-0.468215401500003,-0.34935114084142405,0.0,-0.06760426817345296,0.0,-0.5201120991282268,-0.3831433888457557,-0.6453055023683213,-0.6337466103339834,-0.4850610852035779,0.0,0.14288852131074772,0.09551553430820457,-0.37360911211071546,0.5469790466329543
790,2013-05-14,124590000,15215.25,1,-0.09044667195172693,0.0,-0.3285720615257244,-0.4516520452417952,-0.07146526469288504,0.0,0.0,-0.20759475703621263,0.353542553784514,-0.3507522524971155,0.07276689021738526,-0.6944242479837833,0.5209986119278688,0.21824933652282968,0.3416456441826712,0.2884704644560071,-0.4941976441283381,-0.6328706393868229,0.14430166804672553,-0.15888285976251468,-0.3349154340805076,-0.19219759434114275,0.2131842279631827,-0.2958611659040711,0.3174996078309255,-0.5184398371443706
789,2013-05-15,124030000,15275.69043,1,-0.165946077048561,-0.454605540524116,-0.5983823193125832,-0.275894894198103,0.0,0.0,-0.5534605415657881,0.06551366646249059,0.0,-0.27293625072500016,0.5416890416802181,0.0,-0.2081969123731595,-0.6346837307528844,-0.3459521117734402,0.3623464149867326,0.0,-0.29398513589651093,0.2747985701215049,-0.1114997210789012,0.0,-0.5350671370937168,0.0,-0.4616215284976907,0.0,-0.6467137956730769
788,2013-05-16,145090000,15233.219727000002,0,-0.20992856850966932,-0.3906411446021599,-0.4524254986737401,-0.5517827913275505,0.0,-0.66310463755176,0.0,0.0,0.0,-0.34022635115746325,-0.3830832244144601,-0.2880592215634607,-0.6192022475553781,-0.5413280859887899,0.0,0.0,0.4019817628266124,-0.6674722811384955,-0.3387218161712261,0.0,0.41619007692307686,0.0,0.0575102463140724,-0.6140414098211836,-0.08508207073298668,-0.18872551810683993
787,2013-05-17,175750000,15354.400391,1,-0.24139462163714534,-0.5162238463655909,-0.5391975603840603,0.0,0.0,-0.5665241533433019,0.3854073489010989,-0.6277354259816941,0.2034278501082251,0.0,-0.6933505447022114,-0.6545785064935066,-0.7078689669042791,-0.43905986359292887,0.0,0.14773675933362795,-0.38033710955529976,-0.5253475512088026,0.07612076260404249,0.13187045407625117,-0.400706285076035,-0.38388590454086136,-0.43639889117648983,-0.5102514631239844,0.0,0.40203735649716626
786,2013-05-20,116420000,15335.280272999998,0,-0.09637129729046416,0.3453409793771044,0.0,0.0,0.0,-0.2884065940045596,-0.29683397835035336,0.0,0.11495571889875424,0.0,-0.3331542199508158,-0.23773201970443347,-0.3457925518910914,0.0,-0.6291486753316464,0.0,0.0,-0.15528162800213072,-0.07808406327160494,-0.38370973483923493,0.0,0.18017627903497468,0.28987364646927144,-0.591485590695838,0.0,0.0
785,2013-05-21,122970000,15387.580078,1,-0.057703475317693514,0.05990973165227151,0.5700954697971781,-0.41404853429893906,0.0,-0.5601801112467779,0.14787734700896932,0.0,0.020408946205967945,-0.16314103793231058,0.0,0.0,0.35241957724823486,-0.3043062049988055,0.0,-0.37827665983245157,0.39893197079772086,0.28898364821598155,0.16976225562997121,-0.45861740470932577,0.0,-0.20644125050515214,0.0,-0.3267566757246377,-0.6392079502502328,0.0
784,2013-05-22,171850000,15307.169922,0,-0.19369237351549976,-0.6563406428825803,0.47776506141825165,0.0,-0.0868557002632365,-0.3647758322510823,0.0,0.25753431781238756,-0.6380869272418402,-0.6828184405522107,0.3379252618310809,0.5786429431366937,-0.5887031631562882,-0.3256607425962054,0.17939916799518252,0.3516412728922312,-0.5753753846153847,-0.058487221836201905,-0.37896370017040126,-0.15752676356021192,-0.5109563809066672,-0.41129976444026983,-0.4031466086282544,-0.4096788138914226,-0.40403212037037045,-0.3725091556106937
783,2013-05-23,148810000,15294.5,0,-0.2765937614217048,0.6509776956588097,-0.7205922839506174,-0.34625793898570817,0.23103746519362278,-0.052058790969899675,-0.6122658911740434,-0.07492454391148583,-0.6630951690157668,-0.3773781199896595,0.2357317150110568,0.0,0.0,-0.46235015270777496,-0.6865040007166411,-0.6107412409416956,-0.12872320082832958,-0.6876814594155845,-0.41890098213290333,-0.49265547470033166,0.0,-0.5028948603027407,0.23960466193911914,-0.3448729647206509,-0.5079595048222499,-0.5823389940591446
782,2013-05-24,105660000,15303.099609,1,-0.10523934727611835,-0.33039967032996276,-0.09798721008460139,-0.2136287849295096,-0.6260622205263872,-0.6907472890732086,0.0,0.09389037421810964,0.0,0.0,0.0,-0.20772796658789414,0.05302813931577151,0.38922307763451275,0.40694994462582507,0.0,-0.40935831809494855,0.21037691818824,-0.43031654281246134,-0.21820645742132191,-0.017026680290120506,0.0,0.0,-0.4755495732323232,0.4852408846469622,-0.5526823071496405
781,2013-05-28,130680000,15409.389647999998,1,-0.2794057296583901,-0.6124627712742504,-0.3730838464409986,-0.5477372639900147,-0.253435526048026,-0.653133495591365,0.0,-0.6435748133563967,-0.687931760022385,0.46485263218574896,-0.2715694057886558,0.296557826489533,-0.6262231418735585,0.0,0.0,-0.36250218782606275,-0.3859226075498576,-0.25841238875838335,-0.5858779998410882,-0.7562612309189065,-0.15282016804330936,0.0,0.0,-0.4000744270186335,0.0,-0.17553066579314405
780,2013-05-29,114020000,15302.799805,0,-0.12395071981193702,0.3946819839200293,0.3571200830693359,0.0,0.26302634880528436,0.0,0.6650049618963413,-0.632988994572238,0.0,-0.6366372328370555,0.0,-0.1200650556108164,-0.5083557598288768,-0.6785154251827078,-0.4608332449475554,-0.5165058729046048,-0.4642463347843783,-0.5522764457742104,0.0,0.0,0.4487046399133944,-0.41122452327865366,-0.5139997557633521,-0.2881655936040651,0.0,0.5565082261857037
779,2013-05-30,121150000,15324.530272999998,1,-0.25972375994835256,-0.25031163837196085,-0.3743517528966536,0.0,-0.6696809581475288,-0.7245136916429987,-0.6429704787413338,-0.18398178677843893,-0.3061205102329025,0.0,-0.710905535341202,0.0,-0.33103312361983833,-0.6146430733369891,-0.6334500164500715,-0.60620096596733,0.4046143026872552,-0.07962388584047923,-0.3647933914181578,-0.31653451967840174,0.0,0.0,0.4883397013546798,-0.017180929511309943,0.0,-0.5597517447751523
778,2013-05-31,208830000,15115.570312,0,-0.14086493403686626,0.34899020299966405,0.2644923277845343,0.0,-0.5324454041049531,0.0,-0.4427808553448363,-0.49841428351449285,-0.5578154176934811,-0.4466793984915839,-0.28607275222764356,0.12743793395541242,0.0,-0.5038796106067845,0.48957907933702766,0.028775922924901182,0.507335382364549,0.0,-0.3405494959496343,-0.25278995387328723,0.0,-0.1721075693527487,-0.603267049843809,-0.22148821123857354,-0.6135980409494326,0.18365384290351497
777,2013-06-03,147980000,15254.030272999998,1,-0.30184841439170396,-0.700873421358231,-0.5977474498027397,-0.1749738234456097,-0.6949041673534799,0.5327249226953602,-0.4182890001914349,-0.657788715815871,-0.298653449994577,-0.7349747761674719,0.21087931260366047,-0.20892609642799495,-0.5532541263905847,-0.2533051076819048,-0.40449837382407583,-0.417855570116346,-0.3795475914522898,-0.5467042136540324,-0.1884809655614112,-0.018544276733934346,-0.26770963797159625,-0.6532186779491309,0.44866101714046824,0.0,-0.25513550879354135,-0.31309066154582965
776,2013-06-04,134280000,15177.540038999998,0,-0.04765768981577688,-0.15690025878442546,-0.5530455774397703,0.0,0.0,0.23195215038584602,0.3496936102484472,0.020364641463608855,0.4805164360947198,-0.2509432929479801,-0.20841161730111005,-0.6655971266656049,0.0,0.1661478336632503,0.05547094140159358,-0.0825695800532782,0.14042130683627968,-0.14519929821482033,0.0,-0.3948504631328817,0.0,0.0,-0.6125842586891078,0.0192796307137321,0.1455402794246816,0.2692723976023975
775,2013-06-05,141400000,14960.589844,0,-0.19796923558159465,-0.1707805554206122,-0.4980725529722038,-0.3102788506991093,-0.42781352253905514,-0.48808178382237455,-0.5745398237573583,-0.4002915942468524,-0.20482712748604054,-0.44670661376317994,0.5277060351377019,-0.0797834631071561,0.0,-0.19629634940105703,0.0,-0.05339232216143011,0.14947700332057998,0.0,0.0,0.0,-0.13021298236082648,-0.46724203871224557,-0.566330009822605,-0.32522933525931835,-0.27053507525083614,-0.01599992721588707
774,2013-06-06,140410000,15040.620116999999,1,-0.17273581393182366,-0.624620408653846,0.13532685153162055,-0.5152359851778655,-0.1787712232378129,-0.6517882151832333,-0.43588539426877476,-0.5792793323373486,-0.420946213977146,-0.19813051613965743,-0.3511541181526806,0.0,0.0,0.0,-0.642279843838227,0.0,0.2516109733201581,-0.33417724047148506,-0.5968164220308677,0.42578235514214047,0.4604509987060043,-0.2658674571805007,0.052798071820691385,-0.08399230968849991,-0.2042265178372352,0.43880659935897437
773,2013-06-07,137380000,15248.120116999999,1,-0.08358601946585363,0.17670792014685036,0.19236113147185607,-0.2300495164075726,-0.19287399209439243,0.0,0.3152580666198482,0.3631779405270656,0.0,0.0,-0.37808406579994075,-0.181096103707914,-0.03615420910378144,-0.2057210463932203,-0.5723136902218152,0.05267572743852941,0.0,0.0,0.0,-0.07430644807591094,-0.21596323435504472,-0.2039044587878735,0.11191579446345036,-0.40698848403918064,-0.1724824662052923,-0.43180935212200183
772,2013-06-10,94250000,15238.589844,0,-0.024218852016996723,0.0,0.49174923645285873,0.0,-0.42938511314500716,0.5992313317901234,-0.5265599549024836,-0.18201489602486887,0.43008957449072666,0.0,-0.477855784925315,-0.15501969948955366,-0.03858301380865511,0.19106072415932485,-0.14972377311999593,-0.35331931904012176,0.0,0.27582929165279163,0.0,-0.4403475019322782,-0.2585899503274503,-0.5072393582112331,0.48795392551560757,0.4372529804406119,0.0,0.0
771,2013-06-11,101610000,15122.019531,0,-0.00485988622406573,-0.2553276584405932,0.20412660256410256,0.3613696816534914,-0.20500208854500818,0.12457284213250519,0.0,-0.40939918051242236,0.0,0.30682595904095905,0.0,-0.4055810493329135,0.0,0.473500168896321,-0.3120629562864672,0.05601857390676955,0.0,-0.553840459211682,0.0,0.5646558050445931,0.5704099376780627,-0.4125253333333334,-0.0595074868911282,0.0,0.0,-0.16973051396489983
770,2013-06-12,105770000,14995.230469,0,-0.21787644109795068,-0.38869377182780995,0.0,0.0,0.0,-0.39224984465534474,0.0,-0.5121069889214047,-0.5614471526679842,0.24142274042355924,0.0,-0.36134512916511835,0.23069333477847964,0.034728560834093446,-0.5299586629101576,-0.670308533988053,0.0,-0.2723611958717611,-0.43082306739637183,0.11845707873768745,-0.495895605197942,-0.5684839811155029,-0.42957033001599854,0.08217985134769283,-0.5411483298368297,0.0
769,2013-06-13,104490000,15176.080078,1,-0.05807708804267977,-0.32844355788233504,0.47483988507501435,0.0,-0.6226850273132665,-0.3800675065473979,-0.09457144950594228,0.0,0.0,0.3155353922127255,-0.3510139255070267,0.34830635986379516,0.34021154733886616,-0.12413585405968831,0.13187654279439695,-0.25310951433831874,-0.5386128719504208,-0.5736228865363563,0.0,0.21605936272845508,-0.25965492209292734,0.0,0.0,0.0,0.3446723848472716,-0.09751116019383864
768,2013-06-14,107430000,15070.179688,0,-0.14273742044527993,-0.5397148848104056,0.0,0.30062693601614426,0.18325811751989293,-0.25577054342158606,-0.28689731939799334,-0.13562205857554602,-0.6661221452150908,-0.4933776266650016,-0.17713100639246016,0.0,0.5798628169205996,-0.26808235126829694,-0.3009493202760245,-0.5017973701690821,0.24647352088340402,0.3848157661782661,-0.14930999941185358,0.1516929575023742,-0.31312439232849526,-0.5723481453238789,0.0,-0.4869590466059705,0.0,-0.2679594162909935
767,2013-06-17,139250000,15179.849609,1,-0.12756955284105337,0.24999835405181237,-0.687364290696532,-0.2694789285123583,-0.49670877062252344,0.0,0.0,0.1567776443960964,-0.5035678782781229,-0.1612198135783299,-0.740176755627884,0.0,0.24553798193028684,-0.039002169247821426,0.0,0.6707394204509975,-0.33800934019065415,0.0,-0.18014466485621655,-0.33868047763377923,0.0,-0.4690802088563611,-0.4831799665211331,0.3144148897028897,0.17838364562457018,-0.298477492561271
766,2013-06-18,99210000,15318.230469,1,-0.19869021526722322,-0.4092540540844019,-0.166691293058553,-0.6018341248414762,0.0,-0.5645318296294085,-0.17834776912901915,0.3800220508829453,-0.19540420131523203,-0.5078743388330169,-0.15498581755834745,-0.6739368775107638,-0.1811301027756039,0.2721077108881457,-0.2429407545692966,-0.21607869278252612,-0.23679198392656725,0.0,-0.21750813205055491,-0.5878568860037574,0.0,0.0,0.0,-0.2745604504896444,-0.2096578348935016,0.0
765,2013-06-19,111380000,15112.19043,0,-0.19662315105836187,-0.20483626310330147,-0.30599579707170227,-0.19847054254588675,-0.3534511554593963,-0.33537470009829995,0.412932775105668,-0.06317869076027809,0.2719905259076811,-0.6306010586747224,-0.01646679314363797,0.0,0.11803774054782305,-0.4330819101066146,-0.5311477702317049,0.21231202430795182,-0.6915284045352449,-0.22999220765445152,-0.5211646337340611,-0.11933171578047257,-0.6082267860460795,-0.3200726425663431,-0.28694269668294664,0.0,-0.08098807413302728,0.0
764,2013-06-20,172630000,14758.320312,0,-0.1460009058442162,-0.536023282801136,-0.35776793092414827,-0.7043787010172798,-0.15504726017085435,-0.3609669772241646,0.18676377731769034,-0.6641589501424501,0.27706822562863864,0.6558014961135885,-0.21812208784331613,-0.7470671064634171,-0.4015727923328578,-0.3822144626629409,0.1153381922451595,-0.49272060126167694,-0.5850949982149493,-0.22898292034052903,0.5418524231907383,-0.04068574591230026,0.43627893003192453,-0.3389038860398861,0.37068034747659756,0.0,0.0,-0.02009833475783476
763,2013-06-21,420080000,14799.400391,1,-0.15457365147572066,-0.3008500775900091,0.0,0.4547121389397639,-0.32067873906361843,-0.6164580797650626,-0.34409034992093895,0.0,0.38445354079371374,-0.19921483913471172,-0.4557891341401574,0.0,-0.429063489744711,0.1572789881724082,-0.3128215674339519,-0.09666034115763464,0.0,-0.05903015457838803,0.0,-0.3877702224670793,-0.18603910540278293,-0.36287144157000406,-0.44520769758728856,-0.07762538655577514,0.0,-0.2666153286867881
